image,disease,x,y,w,h
00008522_032.png,Infiltrate,38,66,85,51
00008522_032.png,Mass,0,0,0,0
00008522_032.png,Nodule,0,0,0,0
00008522_032.png,Pneumonia,60,102,55,20
00008522_032.png,Pneumothorax,0,0,0,0
00008547_001.png,Atelectasis,0,0,0,0
00008547_001.png,Cardiomegaly,0,0,0,0
00008547_001.png,Effusion,139,155,85,69
00008547_001.png,Infiltrate,0,0,0,0
00008547_001.png,Mass,0,0,0,0
00008547_001.png,Nodule,0,0,0,0
00008547_001.png,Pneumonia,0,0,0,0
00008547_001.png,Pneumothorax,38,89,25,47
00008554_009.png,Atelectasis,133,72,56,56
00008554_009.png,Cardiomegaly,0,0,0,0
00008554_009.png,Effusion,126,103,78,61
00008554_009.png,Infiltrate,0,0,0,0
00008554_009.png,Mass,0,0,0,0
00008554_009.png,Nodule,0,0,0,0
00008554_009.png,Pneumonia,0,0,0,0
00008554_009.png,Pneumothorax,192,98,32,52
00008716_000.png,Atelectasis,140,133,84,61
00008716_000.png,Cardiomegaly,0,0,0,0
00008716_000.png,Effusion,0,38,26,20
00008716_000.png,Infiltrate,0,0,0,0
00008716_000.png,Mass,0,0,0,0
00008716_000.png,Nodule,0,0,0,0
00008716_000.png,Pneumonia,0,0,0,0
00008716_000.png,Pneumothorax,0,0,0,0
00008727_009.png,Atelectasis,134,70,20,20
00008727_009.png,Cardiomegaly,0,0,0,0
00008727_009.png,Effusion,0,38,26,20
00008727_009.png,Infiltrate,0,0,0,0
00008727_009.png,Mass,135,188,89,36
00008727_009.png,Nodule,141,140,83,52
00008727_009.png,Pneumonia,0,0,0,0
00008727_009.png,Pneumothorax,0,0,0,0
00008814_010.png,Atelectasis,45,60,160,63
00008814_010.png,Cardiomegaly,0,0,0,0
00008814_010.png,Effusion,50,90,92,67
00008814_010.png,Infiltrate,140,76,8,8
00008814_010.png,Mass,0,0,0,0
00008814_010.png,Nodule,0,0,0,0
00008814_010.png,Pneumonia,0,0,0,0
00008814_010.png,Pneumothorax,0,0,0,0
00008841_025.png,Atelectasis,38,69,84,60
00008841_025.png,Cardiomegaly,0,0,0,0
00008841_025.png,Effusion,39,93,73,58
00008841_025.png,Infiltrate,0,0,0,0
00008841_025.png,Mass,0,0,0,0
00008841_025.png,Nodule,0,0,0,0
00008841_025.png,Pneumonia,0,0,0,0
00008841_025.png,Pneumothorax,140,46,84,98
00008841_044.png,Atelectasis,0,0,0,0
00008841_044.png,Cardiomegaly,0,0,0,0
00008841_044.png,Effusion,37,102,79,53
00008841_044.png,Infiltrate,0,0,0,0
00008841_044.png,Mass,0,0,0,0
00008841_044.png,Nodule,165,99,21,23
00008841_044.png,Pneumonia,0,0,0,0
00008841_044.png,Pneumothorax,37,32,84,72
00009107_006.png,Atelectasis,38,70,23,20
00009107_006.png,Cardiomegaly,0,0,0,0
00009107_006.png,Effusion,0,0,0,0
00009107_006.png,Infiltrate,38,85,78,68
00009107_006.png,Mass,0,0,0,0
00009107_006.png,Nodule,0,0,0,0
00009107_006.png,Pneumonia,96,124,26,30
00009107_006.png,Pneumothorax,0,0,0,0
00009166_004.png,Atelectasis,0,0,0,0
00009166_004.png,Cardiomegaly,0,0,0,0
00009166_004.png,Effusion,0,38,26,20
00009166_004.png,Infiltrate,0,0,0,0
00009166_004.png,Mass,0,0,0,0
00009166_004.png,Nodule,0,0,0,0
00009166_004.png,Pneumonia,0,0,0,0
00009166_004.png,Pneumothorax,38,78,77,69
00009218_015.png,Atelectasis,0,0,0,0
00009218_015.png,Cardiomegaly,0,0,0,0
00009218_015.png,Effusion,193,166,31,34
00009218_015.png,Infiltrate,61,97,63,62
00009218_015.png,Mass,0,0,0,0
00009218_015.png,Nodule,134,102,20,20
00009218_015.png,Pneumonia,64,102,27,49
00009218_015.png,Pneumothorax,166,129,58,25
00009229_003.png,Atelectasis,0,0,0,0
00009229_003.png,Cardiomegaly,0,0,0,0
00009229_003.png,Effusion,38,110,41,58
00009229_003.png,Infiltrate,70,38,20,20
00009229_003.png,Mass,0,0,0,0
00009229_003.png,Nodule,90,70,34,52
00009229_003.png,Pneumonia,0,0,0,0
00009229_003.png,Pneumothorax,38,102,20,20
00009229_007.png,Atelectasis,104,108,12,15
00009229_007.png,Cardiomegaly,101,100,61,61
00009229_007.png,Effusion,0,0,0,0
00009229_007.png,Infiltrate,38,130,21,52
00009229_007.png,Mass,0,0,0,0
00009229_007.png,Nodule,0,0,0,0
00009229_007.png,Pneumonia,38,105,20,49
00009229_007.png,Pneumothorax,0,0,0,0
00009256_005.png,Atelectasis,45,71,82,76
00009256_005.png,Cardiomegaly,0,0,0,0
00009256_005.png,Effusion,0,38,26,20
00009256_005.png,Infiltrate,0,0,0,0
00009256_005.png,Mass,0,0,0,0
00009256_005.png,Nodule,0,0,0,0
00009256_005.png,Pneumonia,0,0,0,0
00009256_005.png,Pneumothorax,164,134,41,45
00009342_000.png,Atelectasis,122,72,63,63
00009342_000.png,Cardiomegaly,0,0,0,0
00009342_000.png,Effusion,158,98,66,59
00009342_000.png,Infiltrate,0,0,0,0
00009342_000.png,Mass,0,0,0,0
00009342_000.png,Nodule,0,0,0,0
00009342_000.png,Pneumonia,0,0,0,0
00009342_000.png,Pneumothorax,0,0,0,0
00009368_006.png,Atelectasis,159,166,65,58
00009368_006.png,Cardiomegaly,0,0,0,0
00009368_006.png,Effusion,92,166,62,58
00009368_006.png,Infiltrate,0,0,0,0
00009368_006.png,Mass,102,166,20,20
00009368_006.png,Nodule,0,0,0,0
00009368_006.png,Pneumonia,0,0,0,0
00009368_006.png,Pneumothorax,0,166,58,23
00009403_002.png,Atelectasis,0,0,0,0
00009403_002.png,Cardiomegaly,98,109,68,67
00009403_002.png,Effusion,0,0,0,0
00009403_002.png,Infiltrate,0,0,0,0
00009403_002.png,Mass,0,0,0,0
00009403_002.png,Nodule,0,0,0,0
00009403_002.png,Pneumonia,0,0,0,0
00009403_002.png,Pneumothorax,0,0,0,0
00009403_006.png,Atelectasis,38,102,20,20
00009403_006.png,Cardiomegaly,108,89,46,59
00009403_006.png,Effusion,132,128,75,51
00009403_006.png,Infiltrate,0,0,0,0
00009403_006.png,Mass,0,0,0,0
00009403_006.png,Nodule,0,0,0,0
00009403_006.png,Pneumonia,0,0,0,0
00009403_006.png,Pneumothorax,198,102,26,20
00009431_004.png,Atelectasis,0,0,0,0
00009431_004.png,Cardiomegaly,0,0,0,0
00009431_004.png,Effusion,109,147,56,43
00009431_004.png,Infiltrate,166,0,20,26
00009431_004.png,Mass,134,166,20,20
00009431_004.png,Nodule,0,0,0,0
00009431_004.png,Pneumonia,0,0,0,0
00009431_004.png,Pneumothorax,198,166,26,20
00009437_008.png,Atelectasis,163,102,61,59
00009437_008.png,Cardiomegaly,0,0,0,0
00009437_008.png,Effusion,39,133,103,58
00009437_008.png,Infiltrate,0,0,0,0
00009437_008.png,Mass,0,0,0,0
00009437_008.png,Nodule,0,0,0,0
00009437_008.png,Pneumonia,0,0,0,0
00009437_008.png,Pneumothorax,40,74,108,52
00009507_004.png,Atelectasis,40,129,78,26
00009507_004.png,Cardiomegaly,134,133,31,39
00009507_004.png,Effusion,0,38,26,20
00009507_004.png,Infiltrate,38,153,24,42
00009507_004.png,Mass,0,0,0,0
00009507_004.png,Nodule,0,0,0,0
00009507_004.png,Pneumonia,38,134,20,42
00009507_004.png,Pneumothorax,0,0,0,0
00009608_024.png,Atelectasis,0,0,0,0
00009608_024.png,Cardiomegaly,134,134,20,20
00009608_024.png,Effusion,0,38,26,20
00009608_024.png,Infiltrate,38,97,44,56
00009608_024.png,Mass,0,0,0,0
00009608_024.png,Nodule,0,0,0,0
00009608_024.png,Pneumonia,38,128,20,26
00009608_024.png,Pneumothorax,0,0,0,0
00009608_037.png,Atelectasis,0,0,0,0
00009608_037.png,Cardiomegaly,0,0,0,0
00009608_037.png,Effusion,0,0,0,0
00009608_037.png,Infiltrate,38,120,24,35
00009608_037.png,Mass,102,134,28,28
00009608_037.png,Nodule,0,0,0,0
00009608_037.png,Pneumonia,0,0,0,0
00009608_037.png,Pneumothorax,0,0,0,0
00009619_000.png,Atelectasis,0,0,0,0
00009619_000.png,Cardiomegaly,0,0,0,0
00009619_000.png,Effusion,0,0,0,0
00009619_000.png,Infiltrate,0,0,0,0
00009619_000.png,Mass,38,92,81,84
00009619_000.png,Nodule,41,80,90,82
00009619_000.png,Pneumonia,0,0,0,0
00009619_000.png,Pneumothorax,0,0,0,0
00009669_003.png,Atelectasis,102,102,20,20
00009669_003.png,Cardiomegaly,0,0,0,0
00009669_003.png,Effusion,32,127,87,67
00009669_003.png,Infiltrate,0,0,0,0
00009669_003.png,Mass,134,134,28,20
00009669_003.png,Nodule,0,0,0,0
00009669_003.png,Pneumonia,0,0,0,0
00009669_003.png,Pneumothorax,38,70,20,23
00009683_005.png,Atelectasis,166,166,20,20
00009683_005.png,Cardiomegaly,0,0,0,0
00009683_005.png,Effusion,0,100,90,56
00009683_005.png,Infiltrate,0,0,0,0
00009683_005.png,Mass,0,0,0,0
00009683_005.png,Nodule,0,0,0,0
00009683_005.png,Pneumonia,0,0,0,0
00009683_005.png,Pneumothorax,0,0,0,0
00009705_000.png,Atelectasis,172,99,52,58
00009705_000.png,Cardiomegaly,104,65,56,79
00009705_000.png,Effusion,0,0,0,0
00009705_000.png,Infiltrate,0,0,0,0
00009705_000.png,Mass,0,0,0,0
00009705_000.png,Nodule,0,0,0,0
00009705_000.png,Pneumonia,0,0,0,0
00009705_000.png,Pneumothorax,0,0,0,0
00009745_000.png,Atelectasis,38,38,20,20
00009745_000.png,Cardiomegaly,96,83,73,74
00009745_000.png,Effusion,0,38,26,20
00009745_000.png,Infiltrate,166,38,20,20
00009745_000.png,Mass,0,0,0,0
00009745_000.png,Nodule,0,0,0,0
00009745_000.png,Pneumonia,0,0,0,0
00009745_000.png,Pneumothorax,0,0,0,0
00009779_001.png,Atelectasis,144,88,80,58
00009779_001.png,Cardiomegaly,0,0,0,0
00009779_001.png,Effusion,115,173,71,51
00009779_001.png,Infiltrate,0,0,0,0
00009779_001.png,Mass,0,0,0,0
00009779_001.png,Nodule,0,0,0,0
00009779_001.png,Pneumonia,0,0,0,0
00009779_001.png,Pneumothorax,0,0,0,0
00009863_058.png,Atelectasis,0,0,0,0
00009863_058.png,Cardiomegaly,0,0,0,0
00009863_058.png,Effusion,0,0,0,0
00009863_058.png,Infiltrate,134,102,20,20
00009863_058.png,Mass,197,134,27,20
00009863_058.png,Nodule,165,97,59,52
00009863_058.png,Pneumonia,0,0,0,0
00009863_058.png,Pneumothorax,0,0,0,0
00009889_018.png,Atelectasis,0,0,0,0
00009889_018.png,Cardiomegaly,0,0,0,0
00009889_018.png,Effusion,90,196,32,28
00009889_018.png,Infiltrate,134,109,24,45
00009889_018.png,Mass,0,0,0,0
00009889_018.png,Nodule,134,102,20,20
00009889_018.png,Pneumonia,0,0,0,0
00009889_018.png,Pneumothorax,33,95,71,74
00010007_168.png,Atelectasis,0,0,0,0
00010007_168.png,Cardiomegaly,141,134,45,45
00010007_168.png,Effusion,76,163,68,61
00010007_168.png,Infiltrate,0,0,0,0
00010007_168.png,Mass,0,0,0,0
00010007_168.png,Nodule,0,0,0,0
00010007_168.png,Pneumonia,0,0,0,0
00010007_168.png,Pneumothorax,0,0,0,0
00010071_008.png,Atelectasis,0,0,0,0
00010071_008.png,Cardiomegaly,0,0,0,0
00010071_008.png,Effusion,95,173,43,51
00010071_008.png,Infiltrate,0,0,0,0
00010071_008.png,Mass,0,0,0,0
00010071_008.png,Nodule,135,104,52,50
00010071_008.png,Pneumonia,0,0,0,0
00010071_008.png,Pneumothorax,42,75,77,94
00010092_018.png,Atelectasis,166,161,20,29
00010092_018.png,Cardiomegaly,99,75,46,78
00010092_018.png,Effusion,0,0,0,0
00010092_018.png,Infiltrate,0,0,0,0
00010092_018.png,Mass,0,0,0,0
00010092_018.png,Nodule,0,0,0,0
00010092_018.png,Pneumonia,0,0,0,0
00010092_018.png,Pneumothorax,165,111,59,81
00010103_014.png,Atelectasis,0,0,0,0
00010103_014.png,Cardiomegaly,0,0,0,0
00010103_014.png,Effusion,53,119,78,53
00010103_014.png,Infiltrate,0,0,0,0
00010103_014.png,Mass,0,0,0,0
00010103_014.png,Nodule,166,102,20,20
00010103_014.png,Pneumonia,0,0,0,0
00010103_014.png,Pneumothorax,38,102,20,20
00010120_010.png,Atelectasis,38,38,20,20
00010120_010.png,Cardiomegaly,0,0,0,0
00010120_010.png,Effusion,0,38,26,20
00010120_010.png,Infiltrate,38,110,94,71
00010120_010.png,Mass,0,0,0,0
00010120_010.png,Nodule,131,112,93,50
00010120_010.png,Pneumonia,38,124,20,52
00010120_010.png,Pneumothorax,0,0,0,0
00010125_004.png,Atelectasis,0,0,0,0
00010125_004.png,Cardiomegaly,0,0,0,0
00010125_004.png,Effusion,0,0,0,0
00010125_004.png,Infiltrate,0,0,0,0
00010125_004.png,Mass,0,0,0,0
00010125_004.png,Nodule,0,0,0,0
00010125_004.png,Pneumonia,0,0,0,0
00010125_004.png,Pneumothorax,183,98,41,28
00010172_001.png,Atelectasis,88,97,72,71
00010172_001.png,Cardiomegaly,94,97,56,70
00010172_001.png,Effusion,54,145,108,46
00010172_001.png,Infiltrate,102,102,20,51
00010172_001.png,Mass,0,0,0,0
00010172_001.png,Nodule,0,0,0,0
00010172_001.png,Pneumonia,0,0,0,0
00010172_001.png,Pneumothorax,0,0,0,0
00010230_001.png,Atelectasis,136,134,88,49
00010230_001.png,Cardiomegaly,0,0,0,0
00010230_001.png,Effusion,92,166,30,20
00010230_001.png,Infiltrate,166,134,58,48
00010230_001.png,Mass,0,0,0,0
00010230_001.png,Nodule,0,0,0,0
00010230_001.png,Pneumonia,0,0,0,0
00010230_001.png,Pneumothorax,134,166,20,20
00010277_000.png,Atelectasis,0,0,0,0
00010277_000.png,Cardiomegaly,0,0,0,0
00010277_000.png,Effusion,141,161,83,46
00010277_000.png,Infiltrate,0,0,0,0
00010277_000.png,Mass,134,76,90,80
00010277_000.png,Nodule,86,69,55,59
00010277_000.png,Pneumonia,0,0,0,0
00010277_000.png,Pneumothorax,0,0,0,0
00010381_000.png,Atelectasis,0,0,0,0
00010381_000.png,Cardiomegaly,132,103,62,51
00010381_000.png,Effusion,0,38,26,20
00010381_000.png,Infiltrate,0,0,0,0
00010381_000.png,Mass,0,0,0,0
00010381_000.png,Nodule,0,0,0,0
00010381_000.png,Pneumonia,0,0,0,0
00010381_000.png,Pneumothorax,0,0,0,0
00010447_018.png,Atelectasis,42,102,59,43
00010447_018.png,Cardiomegaly,0,0,0,0
00010447_018.png,Effusion,156,179,31,45
00010447_018.png,Infiltrate,35,111,55,75
00010447_018.png,Mass,122,110,62,48
00010447_018.png,Nodule,127,102,27,33
00010447_018.png,Pneumonia,38,166,48,20
00010447_018.png,Pneumothorax,0,0,0,0
00010478_012.png,Atelectasis,40,96,86,85
00010478_012.png,Cardiomegaly,133,107,59,70
00010478_012.png,Effusion,134,198,23,26
00010478_012.png,Infiltrate,0,0,0,0
00010478_012.png,Mass,0,0,0,0
00010478_012.png,Nodule,0,0,0,0
00010478_012.png,Pneumonia,0,0,0,0
00010478_012.png,Pneumothorax,0,0,0,0
00010481_021.png,Atelectasis,170,114,54,62
00010481_021.png,Cardiomegaly,0,0,0,0
00010481_021.png,Effusion,46,198,44,26
00010481_021.png,Infiltrate,0,0,0,0
00010481_021.png,Mass,0,0,0,0
00010481_021.png,Nodule,0,0,0,0
00010481_021.png,Pneumonia,0,0,0,0
00010481_021.png,Pneumothorax,0,0,0,0
00010575_002.png,Atelectasis,151,100,73,63
00010575_002.png,Cardiomegaly,0,0,0,0
00010575_002.png,Effusion,128,121,96,66
00010575_002.png,Infiltrate,0,0,0,0
00010575_002.png,Mass,0,0,0,0
00010575_002.png,Nodule,0,0,0,0
00010575_002.png,Pneumonia,0,0,0,0
00010575_002.png,Pneumothorax,197,102,27,20
00010610_003.png,Atelectasis,53,70,40,20
00010610_003.png,Cardiomegaly,0,0,0,0
00010610_003.png,Effusion,0,0,0,0
00010610_003.png,Infiltrate,34,102,42,74
00010610_003.png,Mass,36,96,81,81
00010610_003.png,Nodule,128,106,34,48
00010610_003.png,Pneumonia,38,166,26,20
00010610_003.png,Pneumothorax,0,0,0,0
00010625_014.png,Atelectasis,97,70,127,77
00010625_014.png,Cardiomegaly,99,85,60,69
00010625_014.png,Effusion,0,0,0,0
00010625_014.png,Infiltrate,0,0,0,0
00010625_014.png,Mass,0,0,0,0
00010625_014.png,Nodule,0,0,0,0
00010625_014.png,Pneumonia,0,0,0,0
00010625_014.png,Pneumothorax,0,0,0,0
00010652_000.png,Atelectasis,134,134,90,49
00010652_000.png,Cardiomegaly,0,0,0,0
00010652_000.png,Effusion,0,38,26,20
00010652_000.png,Infiltrate,198,70,26,20
00010652_000.png,Mass,0,0,0,0
00010652_000.png,Nodule,0,0,0,0
00010652_000.png,Pneumonia,0,0,0,0
00010652_000.png,Pneumothorax,198,134,26,32
00010767_007.png,Atelectasis,23,70,68,83
00010767_007.png,Cardiomegaly,0,0,0,0
00010767_007.png,Effusion,0,0,0,0
00010767_007.png,Infiltrate,0,0,0,0
00010767_007.png,Mass,0,0,0,0
00010767_007.png,Nodule,0,0,0,0
00010767_007.png,Pneumonia,0,0,0,0
00010767_007.png,Pneumothorax,0,75,60,77
00010767_008.png,Atelectasis,102,101,20,21
00010767_008.png,Cardiomegaly,0,0,0,0
00010767_008.png,Effusion,60,165,34,24
00010767_008.png,Infiltrate,83,116,54,38
00010767_008.png,Mass,0,0,0,0
00010767_008.png,Nodule,0,0,0,0
00010767_008.png,Pneumonia,102,134,27,20
00010767_008.png,Pneumothorax,38,102,20,20
00010767_016.png,Atelectasis,57,128,33,31
00010767_016.png,Cardiomegaly,0,0,0,0
00010767_016.png,Effusion,69,153,55,50
00010767_016.png,Infiltrate,0,0,0,0
00010767_016.png,Mass,0,0,0,0
00010767_016.png,Nodule,0,0,0,0
00010767_016.png,Pneumonia,0,0,0,0
00010767_016.png,Pneumothorax,0,88,98,68
00010770_000.png,Atelectasis,166,78,58,70
00010770_000.png,Cardiomegaly,89,64,62,86
00010770_000.png,Effusion,189,134,35,21
00010770_000.png,Infiltrate,0,0,0,0
00010770_000.png,Mass,0,0,0,0
00010770_000.png,Nodule,0,0,0,0
00010770_000.png,Pneumonia,0,0,0,0
00010770_000.png,Pneumothorax,0,0,0,0
00010805_049.png,Atelectasis,0,0,0,0
00010805_049.png,Cardiomegaly,0,0,0,0
00010805_049.png,Effusion,0,0,0,0
00010805_049.png,Infiltrate,84,135,59,59
00010805_049.png,Mass,0,0,0,0
00010805_049.png,Nodule,0,0,0,0
00010805_049.png,Pneumonia,102,162,20,24
00010805_049.png,Pneumothorax,162,166,24,20
00010815_006.png,Atelectasis,0,0,0,0
00010815_006.png,Cardiomegaly,0,0,0,0
00010815_006.png,Effusion,47,186,73,38
00010815_006.png,Infiltrate,0,0,0,0
00010815_006.png,Mass,42,53,84,81
00010815_006.png,Nodule,158,100,66,52
00010815_006.png,Pneumonia,0,0,0,0
00010815_006.png,Pneumothorax,0,0,0,0
00010828_023.png,Atelectasis,98,97,64,65
00010828_023.png,Cardiomegaly,0,0,0,0
00010828_023.png,Effusion,125,121,76,66
00010828_023.png,Infiltrate,40,104,85,50
00010828_023.png,Mass,0,0,0,0
00010828_023.png,Nodule,0,0,0,0
00010828_023.png,Pneumonia,38,134,20,20
00010828_023.png,Pneumothorax,0,0,0,0
00010828_039.png,Atelectasis,93,79,61,66
00010828_039.png,Cardiomegaly,0,0,0,0
00010828_039.png,Effusion,144,112,80,61
00010828_039.png,Infiltrate,44,104,74,50
00010828_039.png,Mass,0,0,0,0
00010828_039.png,Nodule,0,0,0,0
00010828_039.png,Pneumonia,0,0,0,0
00010828_039.png,Pneumothorax,38,130,24,24
00010936_011.png,Atelectasis,0,0,0,0
00010936_011.png,Cardiomegaly,142,135,65,51
00010936_011.png,Effusion,0,0,0,0
00010936_011.png,Infiltrate,0,0,0,0
00010936_011.png,Mass,0,0,0,0
00010936_011.png,Nodule,0,0,0,0
00010936_011.png,Pneumonia,0,0,0,0
00010936_011.png,Pneumothorax,102,38,20,28
00010936_016.png,Atelectasis,94,134,29,45
00010936_016.png,Cardiomegaly,0,0,0,0
00010936_016.png,Effusion,100,146,51,46
00010936_016.png,Infiltrate,0,0,0,0
00010936_016.png,Mass,0,0,0,0
00010936_016.png,Nodule,0,0,0,0
00010936_016.png,Pneumonia,0,0,0,0
00010936_016.png,Pneumothorax,31,66,82,85
00010959_010.png,Atelectasis,0,0,0,0
00010959_010.png,Cardiomegaly,0,0,0,0
00010959_010.png,Effusion,38,127,82,57
00010959_010.png,Infiltrate,38,70,50,20
00010959_010.png,Mass,134,137,90,49
00010959_010.png,Nodule,128,101,96,72
00010959_010.png,Pneumonia,0,0,0,0
00010959_010.png,Pneumothorax,38,43,20,47
00011023_004.png,Atelectasis,47,110,6,4
00011023_004.png,Cardiomegaly,112,107,60,47
00011023_004.png,Effusion,134,142,20,45
00011023_004.png,Infiltrate,0,0,0,0
00011023_004.png,Mass,0,0,0,0
00011023_004.png,Nodule,0,0,0,0
00011023_004.png,Pneumonia,0,0,0,0
00011023_004.png,Pneumothorax,0,0,0,0
00011124_000.png,Atelectasis,0,0,0,0
00011124_000.png,Cardiomegaly,0,0,0,0
00011124_000.png,Effusion,0,38,26,20
00011124_000.png,Infiltrate,0,0,0,0
00011124_000.png,Mass,54,45,71,81
00011124_000.png,Nodule,44,105,78,49
00011124_000.png,Pneumonia,0,0,0,0
00011124_000.png,Pneumothorax,0,0,0,0
00011136_002.png,Atelectasis,114,101,44,31
00011136_002.png,Cardiomegaly,66,95,34,59
00011136_002.png,Effusion,124,150,72,46
00011136_002.png,Infiltrate,166,38,20,20
00011136_002.png,Mass,0,0,0,0
00011136_002.png,Nodule,0,0,0,0
00011136_002.png,Pneumonia,0,0,0,0
00011136_002.png,Pneumothorax,171,95,53,47
00011151_004.png,Atelectasis,0,0,0,0
00011151_004.png,Cardiomegaly,0,0,0,0
00011151_004.png,Effusion,0,38,26,20
00011151_004.png,Infiltrate,0,0,0,0
00011151_004.png,Mass,39,94,124,92
00011151_004.png,Nodule,50,90,87,68
00011151_004.png,Pneumonia,0,0,0,0
00011151_004.png,Pneumothorax,0,0,0,0
00011157_001.png,Atelectasis,0,0,0,0
00011157_001.png,Cardiomegaly,0,0,0,0
00011157_001.png,Effusion,31,164,55,60
00011157_001.png,Infiltrate,0,0,0,0
00011157_001.png,Mass,123,77,101,77
00011157_001.png,Nodule,39,79,136,81
00011157_001.png,Pneumonia,0,0,0,0
00011157_001.png,Pneumothorax,0,0,0,0
00011237_006.png,Atelectasis,45,70,79,70
00011237_006.png,Cardiomegaly,0,0,0,0
00011237_006.png,Effusion,45,127,71,32
00011237_006.png,Infiltrate,38,79,29,43
00011237_006.png,Mass,0,0,0,0
00011237_006.png,Nodule,0,0,0,0
00011237_006.png,Pneumonia,38,102,20,20
00011237_006.png,Pneumothorax,0,0,0,0
00011237_094.png,Atelectasis,0,0,0,0
00011237_094.png,Cardiomegaly,0,0,0,0
00011237_094.png,Effusion,42,132,81,28
00011237_094.png,Infiltrate,134,119,21,35
00011237_094.png,Mass,0,0,0,0
00011237_094.png,Nodule,0,0,0,0
00011237_094.png,Pneumonia,0,0,0,0
00011237_094.png,Pneumothorax,0,0,0,0
00011263_004.png,Atelectasis,0,0,0,0
00011263_004.png,Cardiomegaly,116,105,63,61
00011263_004.png,Effusion,0,38,26,20
00011263_004.png,Infiltrate,38,109,38,56
00011263_004.png,Mass,0,0,0,0
00011263_004.png,Nodule,0,0,0,0
00011263_004.png,Pneumonia,38,134,20,20
00011263_004.png,Pneumothorax,0,0,0,0
00011269_018.png,Atelectasis,132,70,68,47
00011269_018.png,Cardiomegaly,0,0,0,0
00011269_018.png,Effusion,43,92,134,66
00011269_018.png,Infiltrate,0,0,0,0
00011269_018.png,Mass,0,0,0,0
00011269_018.png,Nodule,38,46,23,44
00011269_018.png,Pneumonia,0,0,0,0
00011269_018.png,Pneumothorax,154,93,70,58
00011269_019.png,Atelectasis,205,105,19,13
00011269_019.png,Cardiomegaly,0,0,0,0
00011269_019.png,Effusion,91,99,68,63
00011269_019.png,Infiltrate,0,0,0,0
00011269_019.png,Mass,0,0,0,0
00011269_019.png,Nodule,40,72,53,50
00011269_019.png,Pneumonia,0,0,0,0
00011269_019.png,Pneumothorax,151,72,73,84
00011291_003.png,Atelectasis,38,38,20,20
00011291_003.png,Cardiomegaly,0,0,0,0
00011291_003.png,Effusion,0,38,26,20
00011291_003.png,Infiltrate,0,0,0,0
00011291_003.png,Mass,147,43,77,54
00011291_003.png,Nodule,160,102,26,28
00011291_003.png,Pneumonia,0,0,0,0
00011291_003.png,Pneumothorax,0,0,0,0
00011322_002.png,Atelectasis,0,0,0,0
00011322_002.png,Cardiomegaly,100,85,75,70
00011322_002.png,Effusion,70,198,20,26
00011322_002.png,Infiltrate,70,38,20,25
00011322_002.png,Mass,0,0,0,0
00011322_002.png,Nodule,0,0,0,0
00011322_002.png,Pneumonia,0,0,0,0
00011322_002.png,Pneumothorax,0,0,0,0
00011322_006.png,Atelectasis,0,0,0,0
00011322_006.png,Cardiomegaly,96,91,74,70
00011322_006.png,Effusion,112,148,45,42
00011322_006.png,Infiltrate,38,99,25,44
00011322_006.png,Mass,0,0,0,0
00011322_006.png,Nodule,0,0,0,0
00011322_006.png,Pneumonia,0,0,0,0
00011322_006.png,Pneumothorax,0,0,0,0
00011355_011.png,Atelectasis,0,0,0,0
00011355_011.png,Cardiomegaly,0,0,0,0
00011355_011.png,Effusion,0,167,83,57
00011355_011.png,Infiltrate,198,0,26,26
00011355_011.png,Mass,134,0,35,92
00011355_011.png,Nodule,0,0,0,0
00011355_011.png,Pneumonia,0,0,0,0
00011355_011.png,Pneumothorax,0,0,0,0
00011355_027.png,Atelectasis,172,138,52,52
00011355_027.png,Cardiomegaly,0,0,0,0
00011355_027.png,Effusion,166,198,20,26
00011355_027.png,Infiltrate,0,0,0,0
00011355_027.png,Mass,134,0,90,93
00011355_027.png,Nodule,134,70,20,20
00011355_027.png,Pneumonia,0,0,0,0
00011355_027.png,Pneumothorax,0,0,0,0
00011366_002.png,Atelectasis,0,0,0,0
00011366_002.png,Cardiomegaly,0,0,0,0
00011366_002.png,Effusion,0,38,26,20
00011366_002.png,Infiltrate,121,147,103,41
00011366_002.png,Mass,42,137,76,50
00011366_002.png,Nodule,0,0,0,0
00011366_002.png,Pneumonia,0,0,0,0
00011366_002.png,Pneumothorax,0,0,0,0
00011402_007.png,Atelectasis,77,102,70,56
00011402_007.png,Cardiomegaly,70,134,20,20
00011402_007.png,Effusion,89,128,72,55
00011402_007.png,Infiltrate,0,0,0,0
00011402_007.png,Mass,0,0,0,0
00011402_007.png,Nodule,0,0,0,0
00011402_007.png,Pneumonia,0,0,0,0
00011402_007.png,Pneumothorax,0,0,0,0
00011450_000.png,Atelectasis,198,70,26,20
00011450_000.png,Cardiomegaly,0,0,0,0
00011450_000.png,Effusion,0,0,0,0
00011450_000.png,Infiltrate,198,134,26,20
00011450_000.png,Mass,135,112,89,42
00011450_000.png,Nodule,127,85,41,64
00011450_000.png,Pneumonia,0,0,0,0
00011450_000.png,Pneumothorax,141,50,83,42
00011463_002.png,Atelectasis,0,0,0,0
00011463_002.png,Cardiomegaly,90,109,82,74
00011463_002.png,Effusion,102,161,47,31
00011463_002.png,Infiltrate,0,0,0,0
00011463_002.png,Mass,0,0,0,0
00011463_002.png,Nodule,0,0,0,0
00011463_002.png,Pneumonia,0,0,0,0
00011463_002.png,Pneumothorax,0,0,0,0
